xcoord,ycoord,HABITAT,Value
569502.1517,1492418.265,1,1
569502.1517,1491838.265,1,1
569502.1517,1491258.265,1,1
569502.1517,1490678.265,1,1
569502.1517,1490098.265,1,1
569502.1517,1489518.265,1,1
569502.1517,1488938.265,1,1
569502.1517,1488358.265,1,1
569502.1517,1487778.265,1,1
569502.1517,1487198.265,1,1
569502.1517,1486618.265,1,1
569502.1517,1486038.265,1,1
569502.1517,1485458.265,1,1
570082.1517,1510978.265,1,1
570082.1517,1510398.265,1,1
570082.1517,1509818.265,1,1
570082.1517,1509238.265,1,1
570082.1517,1508658.265,1,1
570082.1517,1508078.265,1,1
570082.1517,1507498.265,1,1
570082.1517,1506918.265,1,1
570082.1517,1506338.265,1,1
570082.1517,1505758.265,1,1
570082.1517,1505178.265,1,1
570082.1517,1504598.265,1,1
570082.1517,1504018.265,1,1
570082.1517,1503438.265,1,1
570082.1517,1502858.265,1,1
570082.1517,1502278.265,1,1
570082.1517,1501698.265,1,1
570082.1517,1501118.265,1,1
570082.1517,1497638.265,1,1
570082.1517,1497058.265,1,1
570082.1517,1496478.265,1,1
570082.1517,1495898.265,1,1
570082.1517,1495318.265,1,1
570082.1517,1494738.265,1,1
570082.1517,1494158.265,1,1
570082.1517,1493578.265,1,1
570082.1517,1492998.265,1,1
570082.1517,1492418.265,1,1
570082.1517,1491838.265,1,1
570082.1517,1491258.265,1,1
570082.1517,1490678.265,1,1
570082.1517,1490098.265,1,1
570082.1517,1489518.265,1,1
570082.1517,1488938.265,1,1
570082.1517,1488358.265,1,1
570082.1517,1487778.265,1,1
570082.1517,1487198.265,1,1
570082.1517,1486618.265,1,1
570082.1517,1486038.265,1,1
570082.1517,1485458.265,1,1
570082.1517,1484878.265,1,1
570082.1517,1484298.265,1,1
570082.1517,1483718.265,1,1
570082.1517,1483138.265,1,1
570082.1517,1482558.265,1,1
570082.1517,1481978.265,1,1
570082.1517,1481398.265,1,1
570662.1517,1510978.265,1,1
570662.1517,1510398.265,1,1
570662.1517,1509818.265,1,1
570662.1517,1509238.265,1,1
570662.1517,1508658.265,1,1
570662.1517,1508078.265,1,1
570662.1517,1507498.265,1,1
570662.1517,1506918.265,1,1
570662.1517,1506338.265,1,1
570662.1517,1505758.265,1,1
570662.1517,1505178.265,1,1
570662.1517,1504598.265,1,1
570662.1517,1504018.265,1,1
570662.1517,1503438.265,1,1
570662.1517,1502858.265,1,1
570662.1517,1502278.265,1,1
570662.1517,1501698.265,1,1
570662.1517,1497638.265,1,1
570662.1517,1497058.265,1,1
570662.1517,1496478.265,1,1
570662.1517,1495898.265,1,1
570662.1517,1495318.265,1,1
570662.1517,1494738.265,1,1
570662.1517,1494158.265,1,1
570662.1517,1493578.265,1,1
570662.1517,1492998.265,1,1
570662.1517,1492418.265,1,1
570662.1517,1491838.265,1,1
570662.1517,1491258.265,1,1
570662.1517,1490678.265,1,1
570662.1517,1490098.265,1,1
570662.1517,1489518.265,1,1
570662.1517,1488938.265,1,1
570662.1517,1488358.265,1,1
570662.1517,1487778.265,1,1
570662.1517,1487198.265,1,1
570662.1517,1486618.265,1,1
570662.1517,1486038.265,1,1
570662.1517,1485458.265,1,1
570662.1517,1484878.265,1,1
570662.1517,1484298.265,1,1
570662.1517,1483718.265,1,1
570662.1517,1483138.265,1,1
570662.1517,1482558.265,1,1
570662.1517,1481978.265,1,1
570662.1517,1481398.265,1,1
571242.1517,1510978.265,1,1
571242.1517,1510398.265,1,1
571242.1517,1509818.265,1,1
571242.1517,1509238.265,1,1
571242.1517,1508658.265,1,1
571242.1517,1508078.265,1,1
571242.1517,1507498.265,1,1
571242.1517,1506918.265,1,1
571242.1517,1506338.265,1,1
571242.1517,1505758.265,1,1
571242.1517,1505178.265,1,1
571242.1517,1504598.265,1,1
571242.1517,1504018.265,1,1
571242.1517,1503438.265,1,1
571242.1517,1502858.265,1,1
571242.1517,1502278.265,1,1
571242.1517,1501698.265,1,1
571242.1517,1497638.265,1,1
571242.1517,1497058.265,1,1
571242.1517,1496478.265,1,1
571242.1517,1495898.265,1,1
571242.1517,1495318.265,1,1
571242.1517,1494738.265,1,1
571242.1517,1494158.265,1,1
571242.1517,1493578.265,1,1
571242.1517,1492998.265,1,1
571242.1517,1492418.265,1,1
571242.1517,1491838.265,1,1
571242.1517,1491258.265,1,1
571242.1517,1490678.265,1,1
571242.1517,1490098.265,1,1
571242.1517,1489518.265,1,1
571242.1517,1488938.265,1,1
571242.1517,1488358.265,1,1
571242.1517,1487778.265,1,1
571242.1517,1487198.265,1,1
571242.1517,1486618.265,1,1
571242.1517,1485458.265,1,1
571242.1517,1484878.265,1,1
571822.1517,1510978.265,1,1
571822.1517,1510398.265,1,1
571822.1517,1509818.265,1,1
571822.1517,1509238.265,1,1
571822.1517,1508658.265,1,1
571822.1517,1508078.265,1,1
571822.1517,1507498.265,1,1
571822.1517,1506918.265,1,1
571822.1517,1506338.265,1,1
571822.1517,1505758.265,1,1
571822.1517,1505178.265,1,1
571822.1517,1504598.265,1,1
571822.1517,1504018.265,1,1
571822.1517,1503438.265,1,1
571822.1517,1502858.265,1,1
571822.1517,1502278.265,1,1
571822.1517,1501698.265,1,1
571822.1517,1497638.265,1,1
571822.1517,1497058.265,1,1
571822.1517,1496478.265,1,1
571822.1517,1495898.265,1,1
571822.1517,1495318.265,1,1
571822.1517,1494738.265,1,1
571822.1517,1494158.265,1,1
571822.1517,1493578.265,1,1
571822.1517,1492998.265,1,1
571822.1517,1492418.265,1,1
571822.1517,1491838.265,1,1
571822.1517,1491258.265,1,1
571822.1517,1490678.265,1,1
571822.1517,1490098.265,1,1
571822.1517,1489518.265,1,1
571822.1517,1488938.265,1,1
571822.1517,1488358.265,1,1
571822.1517,1487778.265,1,1
571822.1517,1487198.265,1,1
571822.1517,1486618.265,1,1
572402.1517,1510398.265,1,1
572402.1517,1509818.265,1,1
572402.1517,1509238.265,1,1
572402.1517,1508658.265,1,1
572402.1517,1508078.265,1,1
572402.1517,1507498.265,1,1
572402.1517,1506918.265,1,1
572402.1517,1506338.265,1,1
572402.1517,1505758.265,1,1
572402.1517,1505178.265,1,1
572402.1517,1504598.265,1,1
572402.1517,1504018.265,1,1
572402.1517,1503438.265,1,1
572402.1517,1502858.265,1,1
572402.1517,1502278.265,1,1
572402.1517,1501698.265,1,1
572402.1517,1498218.265,1,1
572402.1517,1497638.265,1,1
572402.1517,1497058.265,1,1
572402.1517,1496478.265,1,1
572402.1517,1495898.265,1,1
572402.1517,1495318.265,1,1
572402.1517,1494738.265,1,1
572402.1517,1494158.265,1,1
572402.1517,1493578.265,1,1
572402.1517,1492998.265,1,1
572402.1517,1492418.265,1,1
572402.1517,1491838.265,1,1
572402.1517,1491258.265,1,1
572402.1517,1490678.265,1,1
572402.1517,1490098.265,1,1
572402.1517,1489518.265,1,1
572402.1517,1488938.265,1,1
572402.1517,1488358.265,1,1
572402.1517,1487778.265,1,1
572402.1517,1487198.265,1,1
572982.1517,1510398.265,1,1
572982.1517,1509818.265,1,1
572982.1517,1509238.265,1,1
572982.1517,1508658.265,1,1
572982.1517,1508078.265,1,1
572982.1517,1507498.265,1,1
572982.1517,1506918.265,1,1
572982.1517,1506338.265,1,1
572982.1517,1505758.265,1,1
572982.1517,1505178.265,1,1
572982.1517,1504598.265,1,1
572982.1517,1504018.265,1,1
572982.1517,1503438.265,1,1
572982.1517,1502858.265,1,1
572982.1517,1502278.265,1,1
572982.1517,1498218.265,1,1
572982.1517,1497638.265,1,1
572982.1517,1497058.265,1,1
572982.1517,1496478.265,1,1
572982.1517,1495898.265,1,1
572982.1517,1495318.265,1,1
572982.1517,1494738.265,1,1
572982.1517,1494158.265,1,1
572982.1517,1493578.265,1,1
572982.1517,1492998.265,1,1
572982.1517,1492418.265,1,1
572982.1517,1491838.265,1,1
572982.1517,1491258.265,1,1
572982.1517,1490678.265,1,1
572982.1517,1490098.265,1,1
572982.1517,1489518.265,1,1
572982.1517,1488938.265,1,1
572982.1517,1488358.265,1,1
572982.1517,1487778.265,1,1
573562.1517,1510398.265,1,1
573562.1517,1509818.265,1,1
573562.1517,1509238.265,1,1
573562.1517,1508658.265,1,1
573562.1517,1508078.265,1,1
573562.1517,1507498.265,1,1
573562.1517,1506918.265,1,1
573562.1517,1506338.265,1,1
573562.1517,1505758.265,1,1
573562.1517,1505178.265,1,1
573562.1517,1504598.265,1,1
573562.1517,1504018.265,1,1
573562.1517,1503438.265,1,1
573562.1517,1502858.265,1,1
573562.1517,1502278.265,1,1
573562.1517,1501698.265,1,1
573562.1517,1497638.265,1,1
573562.1517,1497058.265,1,1
573562.1517,1496478.265,1,1
573562.1517,1495898.265,1,1
573562.1517,1495318.265,1,1
573562.1517,1494738.265,1,1
573562.1517,1494158.265,1,1
573562.1517,1493578.265,1,1
573562.1517,1492998.265,1,1
573562.1517,1492418.265,1,1
573562.1517,1491838.265,1,1
573562.1517,1491258.265,1,1
573562.1517,1490678.265,1,1
573562.1517,1490098.265,1,1
573562.1517,1489518.265,1,1
573562.1517,1488938.265,1,1
573562.1517,1488358.265,1,1
573562.1517,1487778.265,1,1
573562.1517,1487198.265,1,1
574142.1517,1510398.265,1,1
574142.1517,1509818.265,1,1
574142.1517,1509238.265,1,1
574142.1517,1508658.265,1,1
574142.1517,1508078.265,1,1
574142.1517,1507498.265,1,1
574142.1517,1506918.265,1,1
574142.1517,1506338.265,1,1
574142.1517,1505758.265,1,1
574142.1517,1505178.265,1,1
574142.1517,1504598.265,1,1
574142.1517,1504018.265,1,1
574142.1517,1503438.265,1,1
574142.1517,1502858.265,1,1
574142.1517,1502278.265,1,1
574142.1517,1501698.265,1,1
574142.1517,1501118.265,1,1
574142.1517,1498218.265,1,1
574142.1517,1497638.265,1,1
574142.1517,1497058.265,1,1
574142.1517,1496478.265,1,1
574142.1517,1495898.265,1,1
574142.1517,1495318.265,1,1
574142.1517,1494738.265,1,1
574142.1517,1494158.265,1,1
574142.1517,1493578.265,1,1
574142.1517,1492998.265,1,1
574142.1517,1492418.265,1,1
574142.1517,1489518.265,1,1
574142.1517,1488938.265,1,1
574142.1517,1488358.265,1,1
574142.1517,1487778.265,1,1
574142.1517,1487198.265,1,1
574142.1517,1486618.265,1,1
574722.1517,1510398.265,1,1
574722.1517,1509818.265,1,1
574722.1517,1509238.265,1,1
574722.1517,1508658.265,1,1
574722.1517,1508078.265,1,1
574722.1517,1507498.265,1,1
574722.1517,1506918.265,1,1
574722.1517,1506338.265,1,1
574722.1517,1505758.265,1,1
574722.1517,1505178.265,1,1
574722.1517,1504598.265,1,1
574722.1517,1504018.265,1,1
574722.1517,1503438.265,1,1
574722.1517,1502858.265,1,1
574722.1517,1502278.265,1,1
574722.1517,1501698.265,1,1
574722.1517,1498218.265,1,1
574722.1517,1497638.265,1,1
574722.1517,1497058.265,1,1
574722.1517,1496478.265,1,1
574722.1517,1495898.265,1,1
574722.1517,1495318.265,1,1
574722.1517,1494738.265,1,1
574722.1517,1494158.265,1,1
574722.1517,1493578.265,1,1
574722.1517,1492998.265,1,1
574722.1517,1492418.265,1,1
574722.1517,1487778.265,1,1
574722.1517,1487198.265,1,1
574722.1517,1486618.265,1,1
574722.1517,1486038.265,1,1
574722.1517,1485458.265,1,1
575302.1517,1509818.265,1,1
575302.1517,1509238.265,1,1
575302.1517,1508658.265,1,1
575302.1517,1508078.265,1,1
575302.1517,1507498.265,1,1
575302.1517,1506918.265,1,1
575302.1517,1506338.265,1,1
575302.1517,1505758.265,1,1
575302.1517,1505178.265,1,1
575302.1517,1504598.265,1,1
575302.1517,1504018.265,1,1
575302.1517,1503438.265,1,1
575302.1517,1502858.265,1,1
575302.1517,1502278.265,1,1
575302.1517,1501698.265,1,1
575302.1517,1497638.265,1,1
575302.1517,1497058.265,1,1
575302.1517,1496478.265,1,1
575302.1517,1495898.265,1,1
575302.1517,1495318.265,1,1
575302.1517,1494738.265,1,1
575302.1517,1494158.265,1,1
575302.1517,1493578.265,1,1
575302.1517,1492998.265,1,1
575302.1517,1485458.265,1,1
575882.1517,1509818.265,1,1
575882.1517,1509238.265,1,1
575882.1517,1508658.265,1,1
575882.1517,1508078.265,1,1
575882.1517,1507498.265,1,1
575882.1517,1506918.265,1,1
575882.1517,1506338.265,1,1
575882.1517,1505758.265,1,1
575882.1517,1505178.265,1,1
575882.1517,1504598.265,1,1
575882.1517,1504018.265,1,1
575882.1517,1503438.265,1,1
575882.1517,1502858.265,1,1
575882.1517,1502278.265,1,1
575882.1517,1495898.265,1,1
575882.1517,1495318.265,1,1
575882.1517,1493578.265,1,1
575882.1517,1492998.265,1,1
576462.1517,1509818.265,1,1
576462.1517,1509238.265,1,1
576462.1517,1508658.265,1,1
576462.1517,1508078.265,1,1
576462.1517,1507498.265,1,1
576462.1517,1506918.265,1,1
576462.1517,1506338.265,1,1
576462.1517,1505758.265,1,1
576462.1517,1505178.265,1,1
576462.1517,1504598.265,1,1
576462.1517,1504018.265,1,1
576462.1517,1503438.265,1,1
576462.1517,1502858.265,1,1
576462.1517,1502278.265,1,1
576462.1517,1492998.265,1,1
577042.1517,1507498.265,1,1
577042.1517,1506918.265,1,1
577042.1517,1506338.265,1,1
577042.1517,1505758.265,1,1
577042.1517,1505178.265,1,1
577042.1517,1504598.265,1,1
577042.1517,1504018.265,1,1
577042.1517,1503438.265,1,1
577042.1517,1502858.265,1,1
577042.1517,1502278.265,1,1
577042.1517,1501698.265,1,1
577042.1517,1501118.265,1,1
577622.1517,1506918.265,1,1
577622.1517,1506338.265,1,1
577622.1517,1505758.265,1,1
577622.1517,1505178.265,1,1
577622.1517,1504598.265,1,1
577622.1517,1504018.265,1,1
577622.1517,1503438.265,1,1
577622.1517,1502858.265,1,1
577622.1517,1502278.265,1,1
577622.1517,1501698.265,1,1
577622.1517,1501118.265,1,1
578202.1517,1508658.265,1,1
578202.1517,1508078.265,1,1
578202.1517,1507498.265,1,1
578202.1517,1506918.265,1,1
578202.1517,1506338.265,1,1
578202.1517,1505758.265,1,1
578202.1517,1505178.265,1,1
578202.1517,1504598.265,1,1
578202.1517,1504018.265,1,1
578202.1517,1503438.265,1,1
578202.1517,1502858.265,1,1
578202.1517,1502278.265,1,1
578202.1517,1501698.265,1,1
578202.1517,1501118.265,1,1
578782.1517,1506918.265,1,1
578782.1517,1506338.265,1,1
578782.1517,1505758.265,1,1
578782.1517,1505178.265,1,1
578782.1517,1504598.265,1,1
578782.1517,1504018.265,1,1
578782.1517,1503438.265,1,1
578782.1517,1502858.265,1,1
578782.1517,1502278.265,1,1
578782.1517,1501698.265,1,1
579362.1517,1506338.265,1,1
579362.1517,1505758.265,1,1
579362.1517,1505178.265,1,1
579362.1517,1504598.265,1,1
579362.1517,1504018.265,1,1
579362.1517,1503438.265,1,1
579362.1517,1502858.265,1,1
579362.1517,1502278.265,1,1
579942.1517,1506338.265,1,1
579942.1517,1505758.265,1,1
579942.1517,1505178.265,1,1
579942.1517,1504598.265,1,1
579942.1517,1504018.265,1,1
579942.1517,1503438.265,1,1
579942.1517,1502858.265,1,1
580522.1517,1506338.265,1,1
580522.1517,1505758.265,1,1
580522.1517,1505178.265,1,1
580522.1517,1504598.265,1,1
580522.1517,1504018.265,1,1
562542.1517,1510978.265,0,1
563122.1517,1503438.265,0,1
563122.1517,1504598.265,0,1
563122.1517,1506338.265,0,1
560802.1517,1510978.265,0,1
561382.1517,1510978.265,0,1
559642.1517,1479658.265,0,1
568342.1517,1518518.265,0,1
567182.1517,1517938.265,0,1
567762.1517,1517938.265,0,1
565442.1517,1501698.265,0,1
563702.1517,1502278.265,0,1
563702.1517,1501698.265,0,1
563702.1517,1503438.265,0,1
564282.1517,1501698.265,0,1
564282.1517,1502858.265,0,1
571242.1517,1484298.265,0,1
579942.1517,1496478.265,1,2
579942.1517,1495898.265,1,2
579942.1517,1493578.265,1,2
579942.1517,1492998.265,1,2
580522.1517,1497638.265,1,2
580522.1517,1497058.265,1,2
580522.1517,1496478.265,1,2
580522.1517,1495898.265,1,2
580522.1517,1495318.265,1,2
580522.1517,1494738.265,1,2
580522.1517,1494158.265,1,2
580522.1517,1493578.265,1,2
580522.1517,1492998.265,1,2
580522.1517,1492418.265,1,2
581102.1517,1498798.265,1,2
581102.1517,1498218.265,1,2
581102.1517,1497638.265,1,2
581102.1517,1497058.265,1,2
581102.1517,1496478.265,1,2
581102.1517,1495898.265,1,2
581102.1517,1495318.265,1,2
581102.1517,1494738.265,1,2
581102.1517,1493578.265,1,2
581102.1517,1492998.265,1,2
581682.1517,1497058.265,1,2
581682.1517,1496478.265,1,2
581682.1517,1495898.265,1,2
581682.1517,1495318.265,1,2
581682.1517,1494738.265,1,2
581682.1517,1494158.265,1,2
581682.1517,1493578.265,1,2
582262.1517,1496478.265,1,2
582262.1517,1495898.265,1,2
582262.1517,1495318.265,1,2
582262.1517,1494738.265,1,2
582262.1517,1494158.265,1,2
582262.1517,1493578.265,1,2
582842.1517,1495898.265,1,2
582842.1517,1495318.265,1,2
582842.1517,1494738.265,1,2
583422.1517,1495898.265,1,2
583422.1517,1495318.265,1,2
583422.1517,1494738.265,1,2
584002.1517,1497058.265,1,2
584002.1517,1496478.265,1,2
584002.1517,1495898.265,1,2
584002.1517,1495318.265,1,2
584002.1517,1494738.265,1,2
584582.1517,1495898.265,1,2
581682.1517,1497638.265,0,2
570662.1517,1499378.265,1,0
570662.1517,1498798.265,1,0
570662.1517,1524318.265,1,0
570662.1517,1523738.265,1,0
570662.1517,1525478.265,1,0
570662.1517,1524898.265,1,0
570662.1517,1512138.265,1,0
570662.1517,1511558.265,1,0
570662.1517,1513298.265,1,0
570662.1517,1512718.265,1,0
570082.1517,1473858.265,1,0
570082.1517,1473278.265,1,0
570082.1517,1498218.265,1,0
571242.1517,1498218.265,1,0
571242.1517,1499378.265,1,0
571242.1517,1498798.265,1,0
571242.1517,1500538.265,1,0
571242.1517,1499958.265,1,0
571242.1517,1501118.265,1,0
571242.1517,1512138.265,1,0
571242.1517,1511558.265,1,0
571242.1517,1523738.265,1,0
571242.1517,1512718.265,1,0
571242.1517,1524898.265,1,0
571242.1517,1524318.265,1,0
570662.1517,1473858.265,1,0
570662.1517,1473278.265,1,0
571822.1517,1500538.265,1,0
571822.1517,1499958.265,1,0
571822.1517,1501118.265,1,0
571822.1517,1498218.265,1,0
571822.1517,1499378.265,1,0
571822.1517,1498798.265,1,0
571242.1517,1483138.265,1,0
571242.1517,1482558.265,1,0
571242.1517,1472698.265,1,0
571822.1517,1511558.265,1,0
571242.1517,1481978.265,1,0
571242.1517,1481398.265,1,0
571242.1517,1486038.265,1,0
567762.1517,1498218.265,1,0
567762.1517,1497638.265,1,0
567762.1517,1499378.265,1,0
567762.1517,1498798.265,1,0
567762.1517,1500538.265,1,0
567762.1517,1499958.265,1,0
567762.1517,1526058.265,1,0
567762.1517,1525478.265,1,0
567182.1517,1479658.265,1,0
567762.1517,1526638.265,1,0
567762.1517,1521998.265,1,0
567762.1517,1521418.265,1,0
567762.1517,1524898.265,1,0
567762.1517,1524318.265,1,0
567182.1517,1483138.265,1,0
567182.1517,1482558.265,1,0
567182.1517,1484298.265,1,0
567182.1517,1483718.265,1,0
567182.1517,1480818.265,1,0
567182.1517,1480238.265,1,0
567182.1517,1481978.265,1,0
567182.1517,1481398.265,1,0
567182.1517,1485458.265,1,0
567182.1517,1484878.265,1,0
568342.1517,1499378.265,1,0
568342.1517,1498798.265,1,0
568342.1517,1500538.265,1,0
568342.1517,1499958.265,1,0
568342.1517,1498218.265,1,0
568342.1517,1497638.265,1,0
568342.1517,1526058.265,1,0
568342.1517,1525478.265,1,0
567762.1517,1479658.265,1,0
568342.1517,1526638.265,1,0
568342.1517,1521998.265,1,0
568342.1517,1524898.265,1,0
568342.1517,1524318.265,1,0
567762.1517,1483138.265,1,0
567762.1517,1482558.265,1,0
567762.1517,1484298.265,1,0
567762.1517,1483718.265,1,0
567762.1517,1480818.265,1,0
567762.1517,1480238.265,1,0
567762.1517,1481978.265,1,0
567762.1517,1481398.265,1,0
568922.1517,1499958.265,1,0
568922.1517,1498218.265,1,0
568922.1517,1497638.265,1,0
568922.1517,1499378.265,1,0
568922.1517,1498798.265,1,0
568922.1517,1522578.265,1,0
568922.1517,1521998.265,1,0
568922.1517,1524898.265,1,0
568922.1517,1524318.265,1,0
568342.1517,1480818.265,1,0
568342.1517,1480238.265,1,0
568342.1517,1481978.265,1,0
568342.1517,1481398.265,1,0
568922.1517,1526058.265,1,0
568922.1517,1525478.265,1,0
568342.1517,1479658.265,1,0
568922.1517,1526638.265,1,0
568342.1517,1483138.265,1,0
568342.1517,1482558.265,1,0
568342.1517,1484298.265,1,0
568342.1517,1483718.265,1,0
569502.1517,1499378.265,1,0
569502.1517,1498798.265,1,0
569502.1517,1499958.265,1,0
569502.1517,1523738.265,1,0
569502.1517,1523158.265,1,0
569502.1517,1524898.265,1,0
569502.1517,1524318.265,1,0
569502.1517,1513298.265,1,0
569502.1517,1512718.265,1,0
569502.1517,1522578.265,1,0
569502.1517,1513878.265,1,0
568922.1517,1481978.265,1,0
568922.1517,1481398.265,1,0
568922.1517,1483138.265,1,0
568922.1517,1482558.265,1,0
569502.1517,1526058.265,1,0
569502.1517,1525478.265,1,0
568922.1517,1480818.265,1,0
568922.1517,1475598.265,1,0
568922.1517,1484298.265,1,0
568922.1517,1483718.265,1,0
566022.1517,1523738.265,1,0
566022.1517,1523158.265,1,0
566022.1517,1524898.265,1,0
566022.1517,1524318.265,1,0
566022.1517,1522578.265,1,0
565442.1517,1477918.265,1,0
565442.1517,1477338.265,1,0
565442.1517,1479078.265,1,0
565442.1517,1478498.265,1,0
566022.1517,1526058.265,1,0
566022.1517,1525478.265,1,0
566022.1517,1527218.265,1,0
566022.1517,1526638.265,1,0
565442.1517,1483138.265,1,0
565442.1517,1482558.265,1,0
565442.1517,1484298.265,1,0
565442.1517,1483718.265,1,0
565442.1517,1480238.265,1,0
565442.1517,1479658.265,1,0
565442.1517,1481978.265,1,0
565442.1517,1480818.265,1,0
565442.1517,1485458.265,1,0
565442.1517,1484878.265,1,0
565442.1517,1487778.265,1,0
565442.1517,1486038.265,1,0
565442.1517,1498218.265,1,0
565442.1517,1497638.265,1,0
565442.1517,1495898.265,1,0
565442.1517,1497058.265,1,0
565442.1517,1496478.265,1,0
566602.1517,1524318.265,1,0
566602.1517,1523738.265,1,0
566602.1517,1525478.265,1,0
566602.1517,1524898.265,1,0
566022.1517,1479078.265,1,0
566022.1517,1478498.265,1,0
566022.1517,1480238.265,1,0
566022.1517,1479658.265,1,0
566602.1517,1526638.265,1,0
566602.1517,1526058.265,1,0
566022.1517,1477918.265,1,0
566602.1517,1527218.265,1,0
566022.1517,1485458.265,1,0
566022.1517,1484878.265,1,0
566022.1517,1486038.265,1,0
566022.1517,1483138.265,1,0
566022.1517,1480818.265,1,0
566022.1517,1484298.265,1,0
566022.1517,1483718.265,1,0
566022.1517,1495898.265,1,0
566022.1517,1497058.265,1,0
566022.1517,1496478.265,1,0
566022.1517,1498218.265,1,0
566022.1517,1497638.265,1,0
566022.1517,1498798.265,1,0
566602.1517,1486038.265,1,0
566602.1517,1485458.265,1,0
566602.1517,1487198.265,1,0
566602.1517,1486618.265,1,0
566602.1517,1483718.265,1,0
566602.1517,1483138.265,1,0
566602.1517,1484878.265,1,0
566602.1517,1484298.265,1,0
566602.1517,1497638.265,1,0
566602.1517,1497058.265,1,0
